dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.042758,5.250000,2.047642,0.903451,0.199437,0.000000,0.000000
0.020000,2.060867,5.250000,2.065751,0.907440,0.199437,0.000000,0.000000
0.020000,2.079055,5.250000,2.083940,0.911428,0.199437,-0.000000,0.000000
0.020000,2.097324,5.250000,2.102208,0.915417,0.199437,0.000000,0.000000
0.020000,2.115672,5.250000,2.120557,0.919406,0.199437,0.000000,0.000000
0.020000,2.134100,5.250000,2.138985,0.923395,0.199437,-0.000000,0.000000
0.020000,2.152606,5.250000,2.157490,0.927184,0.189465,-0.498593,0.000000
0.020000,2.171185,5.250000,2.176070,0.930774,0.179494,-0.498593,0.000000
0.020000,2.189835,5.250000,2.194719,0.934164,0.169522,-0.498593,0.000000
0.020000,2.208550,5.250000,2.213435,0.937355,0.159550,-0.498593,0.000000
0.020000,2.227327,5.250000,2.232212,0.940347,0.149578,-0.498593,0.000000
0.020000,2.246162,5.250000,2.251046,0.943139,0.139606,-0.498593,0.000000
0.020000,2.265050,5.250000,2.269935,0.945732,0.129634,-0.498593,0.000000
0.020000,2.283989,5.250000,2.288874,0.948125,0.119662,-0.498593,0.000000
0.020000,2.302973,5.250000,2.307858,0.950319,0.109690,-0.498593,0.000000
0.020000,2.322000,5.250000,2.326884,0.952313,0.099719,-0.498593,0.000000
0.020000,2.341064,5.250000,2.345949,0.954108,0.089747,-0.498593,0.000000
0.020000,2.360162,5.250000,2.365047,0.955703,0.079775,-0.498593,0.000000
0.020000,2.379290,5.250000,2.384175,0.957099,0.069803,-0.498593,0.000000
0.020000,2.398444,5.250000,2.403329,0.958296,0.059831,-0.498593,0.000000
0.020000,2.417620,5.250000,2.422505,0.959293,0.049859,-0.498593,0.000000
0.020000,2.436814,5.250000,2.441699,0.960091,0.039887,-0.498593,0.000000
0.020000,2.456022,5.250000,2.460906,0.960689,0.029916,-0.498593,0.000000
0.020000,2.475239,5.250000,2.480124,0.961088,0.019944,-0.498593,0.000000
0.020000,2.494463,5.250000,2.499348,0.961288,0.009972,-0.498593,0.000000
0.020000,2.513688,5.250000,2.518572,0.961152,-0.006762,-0.836684,0.000000
0.020000,2.532907,5.250000,2.537792,0.960818,-0.016734,-0.498593,0.000000
0.020000,2.552118,5.250000,2.557003,0.960284,-0.026706,-0.498593,0.000000
0.020000,2.571317,5.250000,2.576201,0.959550,-0.036677,-0.498593,0.000000
0.020000,2.590498,5.250000,2.595383,0.958617,-0.046649,-0.498593,0.000000
0.020000,2.609659,5.250000,2.614544,0.957485,-0.056621,-0.498593,0.000000
0.020000,2.628796,5.250000,2.633680,0.956153,-0.066593,-0.498593,0.000000
0.020000,2.647903,5.250000,2.652788,0.954622,-0.076565,-0.498593,0.000000
0.020000,2.666979,5.250000,2.671863,0.952891,-0.086537,-0.498593,0.000000
0.020000,2.686017,5.250000,2.690902,0.950961,-0.096509,-0.498593,0.000000
0.020000,2.705015,5.250000,2.709900,0.948831,-0.106480,-0.498593,0.000000
0.020000,2.723968,5.250000,2.728853,0.946502,-0.116452,-0.498593,0.000000
0.020000,2.742873,5.250000,2.747758,0.943973,-0.126424,-0.498593,0.000000
0.020000,2.761725,5.250000,2.766610,0.941246,-0.136396,-0.498593,0.000000
0.020000,2.780521,5.250000,2.785406,0.938318,-0.146368,-0.498593,0.000000
