dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,14.513775,22.348223,16.476990,3.697850,-4.110915,2.267699,4.973225
0.020000,14.531965,22.278217,16.549320,3.616529,-4.066044,2.243572,4.960015
0.020000,14.548863,22.209544,16.620042,3.536090,-4.021982,2.203063,4.947370
0.020000,14.564550,22.142217,16.689172,3.456510,-3.978980,2.150145,4.935267
0.020000,14.579099,22.076247,16.756728,3.377766,-3.937228,2.087555,4.923685
0.020000,14.592581,22.011642,16.822724,3.299828,-3.896871,2.017882,4.912599
0.020000,14.605063,21.948409,16.887178,3.222668,-3.858001,1.943490,4.901991
0.020000,14.616608,21.886552,16.950103,3.146254,-3.820685,1.865811,4.891838
0.020000,14.627274,21.826074,17.011514,3.070555,-3.784955,1.786504,4.882122
0.020000,14.637119,21.766978,17.071425,2.995539,-3.750822,1.706634,4.872823
0.020000,14.646194,21.709264,17.129848,2.921173,-3.718280,1.627115,4.863925
0.020000,14.654550,21.652931,17.186797,2.847427,-3.687305,1.548717,4.855410
0.020000,14.662234,21.597981,17.242282,2.774270,-3.657866,1.471960,4.847261
0.020000,14.669291,21.544410,17.296316,2.701672,-3.629921,1.397274,4.839465
0.020000,14.675761,21.492217,17.348908,2.629603,-3.603424,1.324847,4.832005
0.020000,14.681684,21.441401,17.400068,2.558037,-3.578322,1.255097,4.824869
0.020000,14.687098,21.391957,17.449807,2.486945,-3.554560,1.188069,4.818044
0.020000,14.692037,21.343884,17.498133,2.416304,-3.532086,1.123707,4.811517
0.020000,14.696534,21.297179,17.545055,2.346087,-3.510842,1.062218,4.805277
0.020000,14.700622,21.251837,17.590580,2.276271,-3.490774,1.003408,4.799312
0.020000,14.704328,21.207856,17.634717,2.206835,-3.471822,0.947567,4.793613
0.020000,14.707680,21.165233,17.677472,2.137756,-3.453940,0.894100,4.788169
0.020000,14.710706,21.123963,17.718853,2.069015,-3.437070,0.843502,4.782971
0.020000,14.713428,21.084044,17.758864,2.000591,-3.421166,0.795214,4.778011
0.020000,14.715871,21.045472,17.797514,1.932468,-3.406177,0.749435,4.773281
0.020000,14.718056,21.008244,17.834806,1.864627,-3.392062,0.705785,4.768772
0.020000,14.720005,20.972355,17.870747,1.797051,-3.378770,0.664592,4.764478
0.020000,14.721735,20.937804,17.905342,1.729726,-3.366265,0.625222,4.760391
0.020000,14.723266,20.904587,17.938595,1.662636,-3.354509,0.587841,4.756506
0.020000,14.724615,20.872700,17.970510,1.595766,-3.343461,0.552361,4.752816
0.020000,14.725797,20.842141,18.001092,1.529105,-3.333087,0.518702,4.749315
