dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.274295,23.955317,6.700713,5.662740,1.228138,-2.013549,0.328375
0.020000,6.382222,23.991188,6.814445,5.686593,1.192692,-1.772275,0.313218
0.020000,6.491142,24.025504,6.928642,5.709862,1.163453,-1.461964,0.297066
0.020000,6.601055,24.058132,7.043296,5.732702,1.141954,-1.074962,0.279906
0.020000,6.711963,24.088934,7.158402,5.755299,1.129861,-0.604646,0.261732
0.020000,6.823865,24.117772,7.273959,5.777878,1.128938,-0.046131,0.242543
0.020000,6.936757,24.144505,7.389973,5.800697,1.140996,0.602921,0.222346
0.020000,7.050634,24.168994,7.506454,5.824054,1.167824,1.341375,0.201155
0.020000,7.165492,24.191101,7.623420,5.848276,1.211099,2.163775,0.178995
0.020000,7.281322,24.210688,7.740894,5.873722,1.272289,3.059460,0.155899
0.020000,7.398116,24.227620,7.858910,5.900772,1.352529,4.012034,0.131910
0.020000,7.515866,24.241765,7.977506,5.929823,1.452511,4.999106,0.107083
0.020000,7.634561,24.252995,8.096732,5.961270,1.572363,5.992574,0.081484
0.020000,7.754191,24.261187,8.216642,5.995501,1.711552,6.959465,0.055188
0.020000,7.874743,24.266226,8.337299,6.032877,1.868825,7.863621,0.028282
0.020000,7.996034,24.267998,8.458603,6.065184,1.615358,-12.673337,0.000899
0.020000,8.134751,24.267778,8.597320,6.935866,43.534099,2095.937079,6.279810
0.020000,8.273721,24.267036,8.736292,6.948568,0.635056,-2144.952176,6.275777
0.020000,8.411672,24.265705,8.874249,6.897893,-2.533714,-158.438495,6.271200
0.020000,8.548216,24.263725,9.010807,6.827900,-3.499667,-48.297666,6.266082
0.020000,8.683157,24.261042,9.145775,6.748400,-3.975005,-23.766874,6.260423
0.020000,8.816486,24.257600,9.279148,6.668647,-3.987623,-0.630887,6.254218
0.020000,8.948189,24.253345,9.410920,6.588587,-4.003031,-0.770404,6.247457
0.020000,9.078251,24.248226,9.541083,6.508164,-4.021150,-0.905995,6.240131
0.020000,9.206656,24.242193,9.669630,6.427326,-4.041902,-1.037591,6.232227
0.020000,9.333384,24.235198,9.796550,6.346022,-4.065202,-1.164967,6.223735
0.020000,9.458412,24.227193,9.921834,6.264203,-4.090953,-1.287550,6.214638
0.020000,9.581716,24.218133,10.045471,6.181822,-4.119044,-1.404549,6.204923
0.020000,9.703269,24.207976,10.167448,6.098835,-4.149340,-1.514796,6.194572
0.020000,9.823041,24.196678,10.287752,6.015201,-4.181676,-1.616839,6.183569
0.020000,9.941001,24.184201,10.406369,5.930884,-4.215849,-1.708657,6.171893
0.020000,10.057113,24.170506,10.523286,5.845852,-4.251609,-1.787966,6.159526
0.020000,10.171341,24.155558,10.638488,5.760079,-4.288645,-1.851802,6.146448
0.020000,10.283644,24.139324,10.751959,5.673548,-4.326580,-1.896745,6.132637
0.020000,10.393982,24.121772,10.863684,5.586249,-4.364954,-1.918737,6.118073
0.020000,10.502310,24.102876,10.973648,5.498184,-4.403217,-1.913121,6.102735
0.020000,10.608583,24.082611,11.081835,5.409370,-4.440709,-1.874604,6.086602
0.020000,10.712752,24.060956,11.188232,5.319837,-4.476655,-1.797308,6.069655
0.020000,10.814771,24.037894,11.292824,5.229634,-4.510152,-1.674834,6.051875
0.020000,10.914589,24.013411,11.395601,5.138831,-4.540160,-1.500420,6.033247
0.020000,11.012157,23.987499,11.496551,5.047521,-4.565502,-1.267103,6.013756
0.020000,11.107427,23.960155,11.595668,4.955824,-4.584864,-0.968086,5.993391
0.020000,11.200351,23.931379,11.692946,4.863887,-4.596805,-0.597056,5.972146
0.020000,11.290884,23.901176,11.788383,4.771892,-4.599783,-0.148890,5.950020
0.020000,11.378983,23.869560,11.881984,4.680048,-4.592182,0.380065,5.927017
0.020000,11.464611,23.836546,11.973756,4.588601,-4.572365,0.990849,5.903147
0.020000,11.547735,23.802155,12.063713,4.497826,-4.538736,1.681452,5.878428
0.020000,11.628326,23.766415,12.151874,4.408030,-4.489817,2.445931,5.852889
0.020000,11.706364,23.729356,12.238264,4.319543,-4.424343,3.273682,5.826564
0.020000,11.781837,23.691013,12.322919,4.232716,-4.341361,4.149109,5.799498
0.020000,11.854741,23.651426,12.405877,4.147909,-4.240334,5.051366,5.771747
0.020000,11.925079,23.610635,12.487187,4.065484,-4.121239,5.954718,5.743376
0.020000,11.992864,23.568685,12.566902,3.985791,-3.984653,6.829337,5.714460
0.020000,12.058118,23.525621,12.645086,3.909155,-3.831799,7.642679,5.685081
0.020000,12.120871,23.481490,12.721803,3.835864,-3.664571,8.361389,5.655332
0.020000,12.181161,23.436338,12.797126,3.766154,-3.485499,8.953598,5.625311
0.020000,12.239033,23.390214,12.871130,3.700200,-3.297672,9.391346,5.595119
0.020000,12.294536,23.343164,12.943892,3.638108,-3.104613,9.652963,5.564862
0.020000,12.347727,23.295236,13.015490,3.579906,-2.910114,9.724978,5.534647
0.020000,12.398663,23.246479,13.086001,3.525545,-2.718046,9.603364,5.504578
0.020000,12.447405,23.196939,13.155499,3.474902,-2.532168,9.293937,5.474758
0.020000,12.494016,23.146667,13.224055,3.427783,-2.355932,8.811781,5.445282
0.020000,12.538559,23.095713,13.291733,3.383936,-2.192334,8.179908,5.416239
0.020000,12.581096,23.044128,13.358595,3.343060,-2.043790,7.427179,5.387712
0.020000,12.621691,22.991966,13.424691,3.304819,-1.912071,6.585969,5.359771
0.020000,12.660402,22.939283,13.490068,3.268853,-1.798277,5.689679,5.332479
0.020000,12.697293,22.886135,13.554764,3.234796,-1.702867,4.770499,5.305889
0.020000,12.732420,22.832582,13.618810,3.202282,-1.625714,3.857644,5.280041
0.020000,12.765842,22.778685,13.682229,3.170958,-1.566194,2.976020,5.254970
0.020000,12.797616,22.724504,13.745039,3.140492,-1.523286,2.145401,5.230698
0.020000,12.827798,22.670105,13.807250,3.110579,-1.495674,1.380589,5.207240
0.020000,12.856442,22.615548,13.868869,3.080942,-1.481854,0.691033,5.184605
0.020000,12.883604,22.560899,13.929896,3.051337,-1.480213,0.082019,5.162792
0.020000,12.909336,22.506220,13.990327,3.021555,-1.489120,-0.445341,5.141797
0.020000,12.933691,22.451574,14.050155,2.991416,-1.506973,-0.892645,5.121610
0.020000,12.956722,22.397021,14.109371,2.960770,-1.532253,-1.263993,5.102218
0.020000,12.978480,22.342621,14.167961,2.929499,-1.563552,-1.564952,5.083603
0.020000,12.999016,22.288431,14.225911,2.897508,-1.599594,-1.802090,5.065746
0.020000,13.018379,22.234508,14.283205,2.864723,-1.639241,-1.982387,5.048625
0.020000,13.036619,22.180905,14.339827,2.831093,-1.681503,-2.113074,5.032217
0.020000,13.053785,22.127672,14.395759,2.796582,-1.725518,-2.200746,5.016497
0.020000,13.069922,22.074859,14.450982,2.761171,-1.770563,-2.252253,5.001442
0.020000,13.085077,22.022512,14.505479,2.724851,-1.816027,-2.273223,4.987027
0.020000,13.099295,21.970674,14.559232,2.687622,-1.861412,-2.269232,4.973225
0.020000,13.112621,21.919387,14.612222,2.649496,-1.906308,-2.244821,4.960015
0.020000,13.125096,21.868689,14.664431,2.610488,-1.950396,-2.204394,4.947370
0.020000,13.136762,21.818618,14.715844,2.570620,-1.993421,-2.151216,4.935267
0.020000,13.147658,21.769207,14.766442,2.529916,-2.035191,-2.088541,4.923685
0.020000,13.157825,21.720488,14.816210,2.488405,-2.075569,-2.018902,4.912599
0.020000,13.167299,21.672492,14.865132,2.446115,-2.114454,-1.944254,4.901991
0.020000,13.176116,21.625246,14.913194,2.403080,-2.151786,-1.866593,4.891838
0.020000,13.184312,21.578777,14.960381,2.359329,-2.187530,-1.787184,4.882122
0.020000,13.191919,21.533108,15.006679,2.314896,-2.221675,-1.707245,4.872823
0.020000,13.198971,21.488263,15.052075,2.269811,-2.254229,-1.627698,4.863925
0.020000,13.205498,21.444262,15.096557,2.224107,-2.285213,-1.549224,4.855410
0.020000,13.211530,21.401126,15.140113,2.177814,-2.314661,-1.472399,4.847261
0.020000,13.217095,21.358871,15.182732,2.130961,-2.342614,-1.397626,4.839465
0.020000,13.222222,21.317516,15.224404,2.083579,-2.369120,-1.325295,4.832005
0.020000,13.226935,21.277076,15.265118,2.035694,-2.394229,-1.255449,4.824869
0.020000,13.231261,21.237566,15.304865,1.987334,-2.417995,-1.188289,4.818044
0.020000,13.235224,21.198998,15.343635,1.938525,-2.440474,-1.123991,4.811517
0.020000,13.238846,21.161386,15.381421,1.889291,-2.461723,-1.062432,4.805277
0.020000,13.242149,21.124742,15.418214,1.839655,-2.481798,-1.003744,4.799312
0.020000,13.245154,21.089075,15.454007,1.789640,-2.500750,-0.947615,4.793613
0.020000,13.247882,21.054397,15.488792,1.739267,-2.518638,-0.894406,4.788169
0.020000,13.250351,21.020716,15.522563,1.688557,-2.535510,-0.843570,4.782971
0.020000,13.252579,20.988042,15.555314,1.637528,-2.551417,-0.795388,4.778011
0.020000,13.254584,20.956381,15.587038,1.586200,-2.566408,-0.749513,4.773281
0.020000,13.256383,20.925742,15.617730,1.534590,-2.580529,-0.706058,4.768772
0.020000,13.257990,20.896131,15.647384,1.482713,-2.593820,-0.664553,4.764478
0.020000,13.259422,20.867556,15.675996,1.430587,-2.606326,-0.625314,4.760391
0.020000,13.260691,20.840020,15.703560,1.378225,-2.618086,-0.588000,4.756506
0.020000,13.261811,20.813531,15.730073,1.325642,-2.629136,-0.552484,4.752816
0.020000,13.262795,20.788093,15.755530,1.272852,-2.639509,-0.518633,4.749315
0.020000,13.263655,20.763711,15.779927,1.219867,-2.649240,-0.486596,4.745999
0.020000,13.264403,20.740389,15.803261,1.166700,-2.658360,-0.455957,4.742861
0.020000,13.265048,20.718131,15.825529,1.113362,-2.666895,-0.426756,4.739898
0.020000,13.265602,20.696941,15.846726,1.059865,-2.674873,-0.398937,4.737106
0.020000,13.266072,20.676822,15.866850,1.006218,-2.682321,-0.372367,4.734479
0.020000,13.266470,20.657778,15.885899,0.952433,-2.689258,-0.346852,4.732015
0.020000,13.266802,20.639810,15.903869,0.898519,-2.695710,-0.322618,4.729710
0.020000,13.267076,20.622923,15.920759,0.844485,-2.701693,-0.299117,4.727560
0.020000,13.267300,20.607118,15.936566,0.790340,-2.707228,-0.276789,4.725562
0.020000,13.267480,20.592397,15.951288,0.736094,-2.712330,-0.255095,4.723715
0.020000,13.267623,20.578763,15.964923,0.681753,-2.717016,-0.234301,4.722014
0.020000,13.267734,20.566216,15.977469,0.627327,-2.721301,-0.214239,4.720459
0.020000,13.267818,20.554760,15.988926,0.572824,-2.725196,-0.194754,4.719046
0.020000,13.267881,20.544395,15.999291,0.518249,-2.728713,-0.175833,4.717773
0.020000,13.267926,20.535123,16.008563,0.463612,-2.731864,-0.157563,4.716640
0.020000,13.267956,20.526945,16.016741,0.408919,-2.734656,-0.139592,4.715644
0.020000,13.267976,20.519862,16.023825,0.354177,-2.737100,-0.122220,4.714785
0.020000,13.267988,20.513874,16.029813,0.299393,-2.739201,-0.105048,4.714060
0.020000,13.267995,20.508982,16.034704,0.244574,-2.740968,-0.088331,4.713470
0.020000,13.267998,20.505188,16.038499,0.189725,-2.742402,-0.071720,4.713013
0.020000,13.268000,20.502491,16.041196,0.134855,-2.743512,-0.055480,4.712688
0.020000,13.268000,20.500883,16.042803,0.080365,-2.724505,0.950338,4.712495
0.020000,13.268000,20.500175,16.043511,0.035411,-2.247686,23.840965,4.712410
0.020000,13.268000,20.500000,16.043686,0.008754,-1.332868,45.740868,4.712389
0.020000,13.268000,20.500000,16.043686,0.000000,-0.437702,44.758321,4.712389
